Feed_Flow,Feed_Conc,CW_Inlet_Temp,CW_Valve,Reactor_Temp,Reactor_Press,CW_Flow,Reaction_Rate,Product_Conc,Byproduct_Conc,HX_Outlet_Temp,Energy_Index,Feed_Flow_norm,Feed_Conc_norm,CW_Inlet_Temp_norm,CW_Valve_norm,Reactor_Temp_norm,Reactor_Press_norm,CW_Flow_norm,Reaction_Rate_norm,Product_Conc_norm,Byproduct_Conc_norm,HX_Outlet_Temp_norm,Energy_Index_norm,label,fault,fault_root_cause,time
99.84131179073883,0.8467371904272318,24.928026033265525,59.50438723800892,-4.6926779352983905,14.542705829185975,32.89773466201082,0.7356549710506524,-7.7540435894102835,0.17039701202659044,-4.224233253042577,-0.9318281076534596,-0.23455225252342968,-0.6356417452687871,-0.04879687347123016,-0.44953757859493976,0.3104867651625425,-0.22869763578122976,-0.4520711934524473,0.22034902226450098,0.22449711395670943,0.08239212711341366,0.31970461162000735,0.3786988834610037,0,NORMAL,,0
100.04982291988799,0.8525327086894268,25.404255756283987,61.17444618360723,-4.703536368456939,14.579114885287016,33.822815640554545,0.7575660591304371,-7.7425346512956565,0.18541505204425107,-3.9845982331963694,-0.9199695466675651,0.11057671017561423,0.33453703300334175,0.8718132826213972,1.3570067276437725,0.26600324022630173,0.1414481743334166,1.3607618118157654,0.38879832153900645,0.351194664556043,0.5726786364964991,0.8403614256759369,0.4945826440447078,0,NORMAL,,1
100.150565915942,0.8521963354927647,24.281145601751895,59.93346087126878,-4.881084112773178,14.575495558911223,33.12683324452652,0.6636879258862188,-7.754231385358365,0.17124368943801288,-5.107393257894802,-0.9440835364710829,0.27732716550714653,0.2782276362907422,-1.2992956689988266,0.01460204424038399,-0.4613530363509171,0.10465297454248403,-0.0031186352683747138,-0.3329232882963825,0.22242973933036375,0.11003318494330737,-1.5991437884305475,0.2589368667507639,0,NORMAL,,2
99.98202721232408,0.8519900437698117,25.019012321992076,59.63626148486341,-4.975152183399186,14.524167924839249,32.97212258712659,0.6141496346644166,-7.786322754345582,0.1717082515203211,-4.462292141039038,-1.0619778085314933,-0.001639181237258757,0.24369408075908394,0.12709072324559992,-0.30688592523718705,-0.8467198111237261,-0.4171597481525095,-0.3062970515437257,-0.7137665587530343,-0.13085201486487238,0.12519951300334628,-0.19752772888465295,-0.8931448751983166,0,NORMAL,,3
100.47071635628538,0.8465968290939093,25.289455938348652,60.35087864225915,-4.69303338803665,14.650255831620358,33.37060631568138,0.7546299516885162,-7.8466670665455265,0.13362472418363527,-4.065961556190443,-1.0419417006182405,0.8072422344736213,-0.6591384509504478,0.6498912286198314,0.46613323090478537,0.30903058907202063,0.8646892037026059,0.47459075389320365,0.36622594907693157,-0.7951597444040283,-1.1180945294244036,0.6635827204671364,-0.6973488140058625,0,NORMAL,,4
100.91162690977117,0.8543804805552255,25.10246910331418,59.33939550513976,-4.758475113268516,14.720863996250882,32.818026455282286,0.7315864446873166,-7.767350101909315,0.13131908953290045,-4.399922439470677,-0.9419774559231724,1.5370402197828725,0.6438569195405159,0.28842286352646457,-0.6280132404132386,0.040936788270709394,1.5825138082554948,-0.6082712140989606,0.18907077572155268,0.07801074624359396,-1.193365441174015,-0.062016608126749674,0.279517823771971,0,NORMAL,,5
100.06192975585955,0.8457267938508962,23.264631101841733,60.96684596767811,-4.609811047154575,14.594962547901995,33.68864420462895,0.8031388046106107,-7.7644938821765015,0.17122160420244206,-5.038615699905632,-0.9156416555336018,0.13061602298104572,-0.8047837049092307,-3.264342215235574,1.1324404097607133,0.6499658807319869,0.30256045092652517,1.0978330379552936,0.7391550456869598,0.10945378994725781,0.109312179203265,-1.449710269722933,0.5368754905879867,0,NORMAL,,6
99.11447734173915,0.8511452796155122,24.94099579153765,59.691096538165795,-5.437383425404155,14.35916651622658,33.005530916559415,0.34091600776755604,-7.753969379738739,0.16639032190129105,-5.059131490235284,-1.0230947829341186,-1.4376133095557595,0.10227924638740477,-0.023724748380623387,-0.24756948399012227,-2.7403332523824564,-2.0946154858542045,-0.2408284886271726,-2.814347452837966,0.22531406018770403,-0.0484122996561665,-1.4942850820259566,-0.5131737105303683,0,NORMAL,,7
99.57136806417759,0.8453177403716149,24.84873249877701,59.892519155337745,-4.7179172586968665,14.503083625274567,33.113420243708504,0.722743018575554,-8.081069278950828,0.1900383526141734,-4.337295422740867,-1.2219768152173645,-0.681364845766586,-0.8732598940648875,-0.20208094969378187,-0.02968562835811448,0.20708933614341885,-0.6315093078173133,-0.029403394274956814,0.12108378546858346,-3.375605122685487,0.7236132388540935,0.07405358322214659,-2.4566808393402155,0,NORMAL,,8
100.11190373013004,0.8513595035741638,24.6826022510758,61.77197296608439,-4.807662417074854,14.587508991617835,34.142964735629505,0.686924286114974,-7.776761578636046,0.10193464443311998,-4.5387044288707665,-0.9557911160856009,0.2133332667670289,0.13814067052214238,-0.5232309869038485,2.003366312468203,-0.1605678508855452,0.22678527506425858,1.988141316550881,-0.15428548701644446,-0.02559664454461404,-2.152664857155624,-0.36354928267393355,0.1445285203521369,0,NORMAL,,9
