Feed_Flow,Feed_Conc,CW_Inlet_Temp,CW_Valve,Reactor_Temp,Reactor_Press,CW_Flow,Reaction_Rate,Product_Conc,Byproduct_Conc,HX_Outlet_Temp,Energy_Index,Feed_Flow_norm,Feed_Conc_norm,CW_Inlet_Temp_norm,CW_Valve_norm,Reactor_Temp_norm,Reactor_Press_norm,CW_Flow_norm,Reaction_Rate_norm,Product_Conc_norm,Byproduct_Conc_norm,HX_Outlet_Temp_norm,Energy_Index_norm,label,fault,fault_root_cause,time
100.44588658288346,0.8535896747262335,25.071142955908638,60.85003518187429,-4.9271016910620276,14.630476229305364,33.65178776234071,0.6334205063989023,-7.863558452880243,0.13812285482657544,-4.63439586723469,-1.042084379491694,0.8151474711069552,0.4298584783310475,0.012024321367467812,1.1182337081139009,-1.0584710227274952,0.6723359990115714,1.1383724473828984,-0.9703037510330804,-1.346592924564599,-1.4510358996559896,-0.8444498012374448,-1.13586251341233,0,NORMAL,,0
99.8938887684972,0.8350426992611556,24.750561291255988,59.65717703314694,-4.932976228495404,14.53250216623403,32.98434793739179,0.6233386543520615,-7.806739798629515,0.16387788643969228,-4.808853073240181,-1.0577972615142754,-0.18267587764230656,-2.4186105209647137,-0.695351143755429,-0.3051582103308146,-1.0909679534891439,-0.4275488636713724,-0.30406939841323916,-1.0752762818291484,-0.5660880494175542,-0.3443947645242241,-1.2697680647462695,-1.3360179394561096,0,NORMAL,,1
99.92391134998988,0.8520691165991894,24.60181544115595,59.374895912797896,-4.75037662974633,14.56564424190121,32.80723752649628,0.7201616371863842,-7.829328283690087,0.15123209413612237,-4.496447981442764,-1.0231682854216368,-0.12840531347997333,0.19632915196364653,-1.0235644400885806,-0.6419934542053829,-0.08085837721175723,-0.055486440194209535,-0.6868326954960597,-0.06715262556820435,-0.8763809091210503,-0.8877586461797188,-0.5081395015190788,-0.8949036070681379,0,NORMAL,,2
99.73229459062748,0.8451230281578312,25.54384645778041,60.07604643237723,-4.763300586501635,14.522235045673025,33.231090928017814,0.7140012610661283,-7.8116879842516775,0.15395696789164642,-3.8955833322894247,-0.9553846223561631,-0.4747829104928582,-0.8704602891950911,1.055062325003974,0.1946625926576141,-0.15235148328296977,-0.5428104965401516,0.22918079363680846,-0.13129463727344015,-0.6340601450639591,-0.7706763831407505,0.9567395655782905,-0.03145488135505257,0,NORMAL,,3
100.85706730337226,0.8529878371892257,24.191654696117187,59.08747708252172,-4.64113900263702,14.72394219487468,32.659501030013516,0.7974500395627495,-7.765394190673632,0.17576519819464967,-4.757148418987573,-0.9431912945501234,1.558421652211188,0.3374274741488734,-1.928599505370035,-0.9849593304584926,0.5234253889566579,1.7216116693579813,-1.0061143696070727,0.7375764223227684,0.0018671230700338455,0.16637875623012371,-1.1437146086261971,0.12386740251381023,0,NORMAL,,4
99.89764074418743,0.8489038025382366,24.96808745557282,59.49078807311328,-4.807137271926246,14.545540949168988,32.87818728246796,0.6906875701213036,-7.709229541759122,0.18027702087789416,-4.16332927417076,-0.8963738624626064,-0.17589358820189438,-0.2898039640603512,-0.21537150478655473,-0.5037037802990519,-0.3948484878930826,-0.28117175601251204,-0.5334991766722302,-0.3740374517191729,0.7733880762988029,0.36024256702645935,0.30398785832625647,0.7202419601720258,0,NORMAL,,5
100.78223872817142,0.8553183859738889,25.13153718454932,61.13293416382646,-4.668842909256143,14.708945030965918,33.789604858180844,0.781530540479436,-7.759894295175464,0.18471314279437664,-4.084447126737,-0.9719527500653441,1.4231571682891708,0.6953562360086817,0.14528645169463297,1.4558062225629744,0.3701721421369564,1.5532492165891123,1.4362167453630492,0.571822144238045,0.07741793126371321,0.5508536704016487,0.49629873350625725,-0.24250468467013445,0,NORMAL,,6
100.87047606702293,0.8473946835895044,24.800793445058222,59.62141225842959,-4.9562642948048135,14.6583973235695,32.95661007404633,0.6316241210165827,-7.794683659752514,0.14688375697539785,-4.888873150162966,-0.959470777739189,1.5826601131249844,-0.5215764463072495,-0.5845120126451692,-0.347834945491642,-1.2197935311643882,0.98578619152128,-0.3640152591588497,-0.9890077668221479,-0.40047562348037347,-1.074597817793435,-1.4648531571990864,-0.08350555992536593,0,NORMAL,,7
100.76985592705242,0.8471709367375528,24.554816752628447,59.9458876157261,-4.75495792601424,14.693709323039299,33.14768937273308,0.7535486565452697,-7.830854471962952,0.1702591645971674,-4.4986648147550135,-1.036641005533745,1.400773296908815,-0.555939783481775,-1.1272688088126297,0.03934906444538838,-0.10620132026136737,1.3822088004276831,0.04893698910149801,0.28047397136620805,-0.897345808819429,-0.07020426808611142,-0.5135440343351361,-1.066523175657286,0,NORMAL,,8
99.19654655858518,0.8594433519499156,25.10477982562462,59.70308045920931,-4.8828699209134205,14.43013489129478,33.0241410855014,0.630479113244901,-7.8051627583377465,0.15695873830968188,-4.37617811554481,-0.9795958020528054,-1.4432322077290225,1.3288739612025133,0.08624533580509391,-0.25038341103400263,-0.8137884773720402,-1.576753179693321,-0.2180701819091044,-1.0009296203681197,-0.5444246071509203,-0.6416964357378554,-0.21492736263759757,-0.3398641840049199,0,NORMAL,,9
100.87033923016976,0.8450321664448669,26.00655072367035,61.620029480475026,-4.689565134793271,14.699862282339163,34.082836697069055,0.7777549168338113,-7.884477412594406,0.17635323269766037,-3.68899219245639,-0.9800174260338962,1.58241275887193,-0.8844149511338635,2.0760366394672793,2.037038398383325,0.25554035433332234,1.451283681906243,2.0699366091192704,0.5325102432526599,-1.6339518959309405,0.19164539848021478,1.4603988116591275,-0.3452349573260856,0,NORMAL,,10
99.79153382865321,0.8502864951414939,25.32526199713192,60.10957586082954,-4.814718640910379,14.54048712052008,33.22600250470107,0.691668684040306,-7.783091265611877,0.1470624046975969,-4.619919357419229,-0.9317553179424745,-0.3676986189908703,-0.07744820700713932,0.5727475154923471,0.23467197477903254,-0.4367873172477338,-0.33790748233918316,0.21818391504665904,-0.3638220656374848,-0.24123355305986277,-1.066921689840931,-0.809156767734509,0.269542318601205,0,NORMAL,,11
100.21146507226628,0.8493186203013334,26.19248969605029,62.111382936978714,-4.704872660159491,14.601204956537968,34.34310793926798,0.7536198386254442,-7.716880062648514,0.18039327746967287,-3.6937939582219506,-0.9440084054877617,0.39139351656825133,-0.2260957038772647,2.4863179548826353,2.6233516493204934,0.1708617566394922,0.3437283163345618,2.632423468565816,0.28121512121333275,0.668294618343342,0.36523787546269626,1.4486923380548216,0.11345879716611039,0,NORMAL,,12
99.74217620356004,0.861182040244617,25.526864050508763,60.579588876093815,-4.828776911097463,14.540479259947908,33.484152191607926,0.6851557676078535,-7.816450408453201,0.17891991124342957,-4.637754754653806,-0.9614614084378038,-0.4569203323259972,1.595904006948813,1.0175900065053332,0.7955204949528426,-0.5145552501410702,-0.3379957273713151,0.7760857617069403,-0.431634737119018,-0.6994804785059375,0.30193033627705995,-0.8526386069459075,-0.10886281361087545,0,NORMAL,,13
100.59361776341578,0.834888084308879,24.47357226955262,59.04637344909327,-4.739181457640175,14.650736547021989,32.64660464664087,0.74090212646393,-7.784144910762714,0.1645811013505432,-4.778034068645479,-0.9984881589118286,1.082194943817221,-2.442356489638521,-1.3065378074520317,-1.0340067211337363,-0.018928610498302523,0.8997841222300413,-1.0339854710019614,0.1487979397939328,-0.25570723582739147,-0.3141790552649381,-1.1946328162952744,-0.5805207186021102,0,NORMAL,,14
100.6011835755609,0.8658220218054838,25.656802620862468,59.678541563728984,-4.732555805326177,14.65998682341408,32.999235418728524,0.7385905355718242,-7.789662494007627,0.15618905471624506,-3.739313478451863,-0.9462799686617026,1.0958713458135625,2.3085185061872058,1.304304334790285,-0.279664734677992,0.01772335860405442,1.0036303715367252,-0.2718952229206995,0.12472958955608855,-0.3315010165579353,-0.6747681686065281,1.3377179407041508,0.0845229409551301,0,NORMAL,,15
101.43062419979306,0.853822524794273,25.495890564369283,59.90076538452453,-4.520469897313752,14.819507897441424,33.13200522811677,0.8886329477569047,-7.740600836698983,0.19340786246542555,-3.850068310886333,-0.904716055040266,2.595216451337633,0.46561989946105115,0.9492458478082608,-0.014493564959480558,1.1909461265862982,2.794459587977964,0.01504109966783527,1.6869754607152505,0.34244776341866145,0.9244480262913796,1.0677029950059098,0.6139765973238169,0,NORMAL,,16
